created_at,text,like_count
2025-04-23 22:38:15,"잘자트친
유심교환내일못하겠네.......",0
2025-04-23 22:37:33,skt야 유심교체 무료해준다고 빨리 문자보내,0
2025-04-23 22:36:05,"동생이 간곳은 바꾸는 것이 안전 하다 했음
괴출로 치면  착친 브라운  몸에 택 달려 있는거라고 생각하면… 됨… 해커가 찾아가겠지요 개인정보 조합해서 님 폰고유 유심주소로….",1
2025-04-23 22:35:04,"폰을 못쓰니 넘무 무력해요... 저 게임도 못해요...ㅠㅋㅋㅋㅋㅋㅋ 오늘 9몽 토벌 시작날 일텐데 끄아악 
보안을 허투루한 SK를 강렬히 저주하고............. 그냥 유심 갈아주기 싫어서 그런말 하는거 아니에요ㅠㅠㅠㅠ!?",0
2025-04-23 22:34:44,맞아!!!!!!! 꼴랑 쓸데도 없는 포인트 주지말고 유심줘!!!!!!!!,0
2025-04-23 22:33:26,와 SKT 유심보호서비스 해지 하려다가 진짜 이 밤에 15분간 지옥을 맛 봄 미친,1
2025-04-23 22:33:21,진짜 몇 년을 비싼 통신비 내면서 썼는데....돌아온 게 유심정보유출로도 부족해서 알아서 유심 교체하라는 건가요? 고객 개인 정보는 아마도? 가아니고 100%로 보호받아야 하는거잖아요!!!!!!!!!!!!!!!!!!!!!,1
2025-04-23 22:33:17,아니 skt 이 새끼들 미쳣나 유심해킹?????,0
2025-04-23 22:32:46,내일 대리점 가서 유심교체할까...으휴,0
2025-04-23 22:30:46,유심 무상교체.,0
2025-04-23 22:30:24,소 잃고 외양간 고치는 격이나 다름없는데 이제라도 가입 고객 전체 대상으로 유심 무료 교체 책임지고 제공하세요 회사 손실만 손실입니까?,0
2025-04-23 22:29:01,유심교체나 무료진행하세요,0
2025-04-23 22:28:50,"유심에 개인정보가 안들어간다고. 하기에는. .. ...
유심에 핸드폰 고유번호가 들어가는 건데 개인정보가 아닌... 아닌거야........? 무슨.. 논리지.....................",0
2025-04-23 22:28:23,언제오는거야 알뜰폰 회선 바꾸려고 유심 새로샀는데 대전 간 이후로 갱신이 안됐네,0
2025-04-23 22:27:44,"나중에 이걸로 피해입어도 왜 유심보호서비스 가입안했냐 소비자탓할거같은데 
니들이 문자로 쫌!!!알리라고 이걸 내가 트위터로 알아야겠냐",0
2025-04-23 22:27:11,티월드 들어가서 유심보호서비스 그거 해야된대 그거 아니면 유심  교체,0
2025-04-23 22:26:59,PMS도 빡치는데 스크가 유심으로 곱절로 빡치게하네 내일 유심사러 나가야하나,0
2025-04-23 22:26:55,"유심 잠그라는 트윗
어둠인거 아님?
어떻게 이런",2
2025-04-23 22:26:39,유심 무료변경을 쳐 해...,3
2025-04-23 22:26:33,나 sk 쓰는데 진심 이새끼들이 스크 쓰는 사용자한테 유심 바꾸라고 지원해줘야 하는거 아님 ? ㅅㅂ 씹새들아,1
2025-04-23 22:26:29,통신사 유심유출때문에....이 밤에 무슨짓인지ㅋㅋㅋㅋ홈피 비번찾았는데 잠겨서 못들어가여.....내일점심까지 버텨야해여ㅜㅜ,0
2025-04-23 22:26:16,"걍 내일 유심칩 사서 바꿔야지 에효효,,",0
2025-04-23 22:26:14,"유심보호서비스 가입하려면 해외로밍 관련 서비스를 3개나 해지해야 하는데, 어차피 해외출국하려면 또 반대로 해야하는거 아닌가? 좀 어떻게 안되겠니?",1
2025-04-23 22:26:11,"긍까 내가 내일 신분증을 들고 대리점에 가야한다는거지?
난 유심없으면 교통도 이용못하는 상태인데?",3
2025-04-23 22:25:27,유심 다 털렸다는데 난 한국도 아니고 ㅋㅋㅋ 유심바꿔내 sk 씹새끼들아,0
2025-04-23 22:25:01,그냥 정보망 털린게 아니라 유심 정보 다털려서,0
2025-04-23 22:23:22,"난 분명 재설정한 비밀번호 입력 했는데 오입력이라고 해서  3번 다시 시도 했다가 다 실패

유심카드 뒷면에 있다는데 ㅠㅠㅠ 유심카드를 받은 기억이 일절 없어서 T월드 홈페이지로 급하게 들어가서 해결 할려고 했더니 공동/금융인증서가 필요하다는데",0
2025-04-23 22:23:21,유심 비밀번호 재설정 해두겠다고 난리쳤다가 결국 폰 자체가 잠겨버렸어요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,2
2025-04-23 22:21:27,응 아니고 유심 무상 교체를 원합니다,0
2025-04-23 22:20:12,"유출시점부터 전 고객 유심무상교체해주세요!!!!!!!!!!!!
통신사에서 가장 중요한 유심개인정보 유출에 대해 책임있는 자세를 보여주세요. 복제폰우려라니요 7,700원 유심비 회피하고 책임지기싫어서 고객은 유심사용하는동안 계-속 유출에 따른 피해와 불안 속에 지내라고요? #SKT #유심교체",0
2025-04-23 22:19:57,"기존에 개인정보 유출된거랑 
이번에 유심털린거로 핸드폰 복제가 합쳐저 핸폰인증이 되면
대재앙 ㄷㄷ",1
2025-04-23 22:19:29,"끼발 나 내일 유심 교체해야왜 에스케이 미친놈들아 진짜로 내가 10년을 썼는데 
니들이 공짜로 바꿔줘야지 이 양아치 새끼들아",1
2025-04-23 22:19:12,일단 유심보호 가입은 해놨고 교체는 해야하는데 이 비용을 내가 내야한다는 사실이 빡쳐 장난해?,2
2025-04-23 22:19:11,"저 멍청짓 했어욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
유심 보호 어쩌구 한다고 비번설정 하다가 유심 잠김 시발",0
2025-04-23 22:19:00,ㅇ<-< 엉엉 진짜 이번 기간에 유심 바꾸는거 청구비용 안물게 되야될거가타요,1
2025-04-23 22:17:53,이중 보안하려다가망해버렸다 ㅋㅋ폰 ㅋㅋ잠겼다 ㅋㅋㅋㅋㅋㅋ유심 비번하려다가 ㅋㅋ,1
2025-04-23 22:16:43,"애두라 혹시.
skt 쓰는 누님들
유심 교체하셨나요?",0
2025-04-23 22:16:08,"유심 안의 고유정보가 유출된 사건이기 때문에 내 유심에 비밀번호 백날 걸어봤자 전혀 도움 안됨

유심을 교체함으로써 새로운 고유정보를 발급받는 만이 유일한 해결책입니다",11
2025-04-23 22:15:48,이미 중국 어딘가에는 가츠동B가 살고있겠거니 싶었지만 개인정보 진짜 제대로 여행 보냈다는 생각이 드니까 황당하네 이자식들 유심 공짜로 교체해줘,3
2025-04-23 22:15:16,그쳐! 저 유심 써봤는데 넘 편했어요!!,1
2025-04-23 22:15:02,"일단 유심보호 신청은 해뒀는데
전고객 유심 무상교체 해달라고 상담도 넣어둠...",1
2025-04-23 22:14:20,나 sk텔레콤 쓰는데 한국갈때만 유심 끼고하는데 평소엔 대만 유심끼고 있는데 그래도 해킹이 되나.. 전문가들이 들으면 코웃음칠 소리겠지만 이런거에 정말 아무 지식도 없는 인간이라 답답하다 고객센터 전화해서 물어보면 가르쳐주나... 참 별게 다 해킹이 되고 이젠 화도 안 나려고함..,0
2025-04-23 22:13:30,엄마 차 블루투스 연결이 갑자기 안 된대서(어째서) 페톡으로 재설정 해드리고 skt 유심보호서비스부터 해보고 싶었다던 이런저런 온라인서비스 가입을 해드리고 나니 한 시간이 지남. 지척에 사는 무용지물 호적메이트...아오 진짜 대가리 때리고 싶어 아들 아끼다 똥 된다,0
2025-04-23 22:13:20,나도오늘 바꾸고왔는데 직원분도 어제오늘 유심바꾸러 엄청많이왔다고 오늘 하루종일 유심교체만하셨대(),1
2025-04-23 22:13:10,어차피 유심 새로 갈아끼기 전까진 기존유심 유지라서 쓰다가 배송 올 때까지 기다려도 됩니다 새로 온 거 바로 안끼워도 대염,0
2025-04-23 22:12:03,아니 뭐 어케야됨.. 하.. 유심 무료로 바꿔주냐? 어? ㅅㅂ,1
2025-04-23 22:12:00,"개어이없는게
유심사태로 s25로 바꿔드리는 프로모션 진행중입니다~ 전화가 왔거든요
근데 난 이미 s25+인데
뭐지
폰뺏어서 다운그레이드 시키겠단건가",0
2025-04-23 22:11:32,아니 근데 내가 왜 내돈주고 유심 교환해야됨? 사고는 이씹버러지같은 통신사가 치고 내돈으로 수습하라고? 진짜 버러지갗네,0
2025-04-23 22:11:30,"이거 절대 하지 마시고 혹시 비번 몰라서 안절부절 하고 계시다면
1. 유심 빼고 뱅킹앱 들어가서 공동인증서 발급(폰 인증 없어도 돼요)
2. 스마트폰>PC 복사(USB에 하세요)
3. T월드 로그인 후 MY>나의 가입 정보>PUK 번호 조회
4. 알아낸 PUK 번호 잘 기억해두기
이미 10회 넘으셨으면 유감...",54
2025-04-23 22:11:20,"망햇다....
유심 잠금하래서 방금 잠궜다가 비밀번호 몰라서 핸드폰이 잠김..
망했다... 공기계로 트위터하는 중인 상황이
으아아아앙 노트북에 공인인증서도 없어
발급하려면 문자인증해야해 말도안돼",3
2025-04-23 22:09:58,늦게 봤다.. 오늘 은행 관련 문자 인증했는데 내일 유심 바꾸러 가야겠다...,0
2025-04-23 22:09:30,난 sk는 아닌데 유심이 넘 오래된거 같아서 바꿔야됨,1
2025-04-23 22:09:06,"유심잠금설정하다가 그대로 폰이 잠긴사람...
내일까지 폰 못씀ㅠㅠㅠ
통신사홈피 이용해서 풀어보려다가 비번까먹어서 통신사홈피도 잠김ㅋㅋㅋㅋㅋ",3
2025-04-23 22:08:45,"sk는 쉬쉬하지말고 즉각 유심칩을 교체보상해주어야하며, 싱크홀은 지하철공사장 및 노후배관등을
조사해서 투명하게 자료를 시민에게 공개해야한다. 
우린 안전하게 살 권리가 있고 그런거 하라고 세금내는거다! 길가다가 갑자기 비명횡사하고싶지않다! 지하철공약도 그만해라! 수도권 어지간한곳은",1
2025-04-23 22:07:39,",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,
유심카드.. 버리셧겟죠,.,, ,,,
,,,,,,
,,,,,,,,,,,
내일 꼬오옥 대리점 들리시면되.....(ㅠㅠㅋ)",0
2025-04-23 22:07:31,유심 바꾸는거 얼마들지........,0
2025-04-23 22:06:32,유심비번 설정하다가 휴대폰 잠겨서 유심 그냥 뽑음.. 시발..,4
2025-04-23 22:06:28,skt는 당장 고객들의 유심 무료 교체 서비스를 진행하라!,0
2025-04-23 22:05:13,"아 몰라
유심 재발급 해줘",0
2025-04-23 22:04:18,SKT 해킹 유심보호서비스 교촌치킨 선물 부정,0
2025-04-23 22:03:39,"시발 핸드폰 유심 잠겨서 puk 알아야하는데 이걸 t월드 에서 조회가 되지만 공동인증서가 필요함 근데 인증서 가져올라면 폰에 있음 시발새끼들아 
대리점이나 은행가래 이시간에 어케가냐고",0
2025-04-23 22:02:20,아니그래서 혹시 번호이동 하면서 유심 교체하면 괜찮으려나....그렇게도 유심정보 변경할수 있는거변 이동할래 그냥............,1
2025-04-23 22:02:19,"유심 핀번호,....잠기신건가혀,,,,,,
유심핀번호 앵간하면 0000으로 알고잇긴한디",0
2025-04-23 22:01:41,"한국가면 해야될일
유심교체..... 할시간도없겠다 미친",0
2025-04-23 22:01:26,그러니까지금나는통신사해킹당해서내개인정보가다유출됐는데그공지를어플에만해주고따로연락이없어서직접확인해야하며유심보호서비스를가입하라고말만쳐해서내가유심보호서비스도가입했는데사실은도움이좆도안돼서유심을바꿔야하는데유심칩을바꾸려면내가직영점까지가서유심을쳐바꿔야한다는소리지?,5
2025-04-23 22:01:25,유심 교체 해줘 에스캐이녀석들아 나 10년단골이야 이자식들,2
2025-04-23 22:00:48,"아빠가 통신사 2n년 재직중이시고 퇴근 후에 저녁 같이 먹으면서 물어본 결과 유심에 크게 구애 받지 않느니 변경 하지 않아도 된다 합니다. 제 탐라 사람덜 참고...

sk 아닌거 아니냐<2n년째 sk 이용중인 vip입니다 가족 전부 해당 통신사 사용중임",24
2025-04-23 22:00:31,부모님이 그 통감사인데… 유심 교체하시라 해야 한다는 거죠 지금…?,0
2025-04-23 22:00:21,저정도면 근데 어플같은걸로 유심보호따위나 신청할게 아니고 … 최소 문자로 보내줘야죠….쩝,0
2025-04-23 21:59:05,ㄹㅇ 걍 유심을 무료 교체시켜달라고 ㅡㅡ 짭도리들진짜,0
2025-04-23 21:58:36,"유심값 달라고 이메일 문의쓰고 왔다.
최태원 이놈아 내 유심비 내놔라",1
2025-04-23 21:58:33,"Skt님들유심보호?그거햇어요??
해외로밍안된다길래난아직안햇음…",0
2025-04-23 21:58:28,그거햇는데또 해봣자이미털린건소용없대서그냥 유심을갈아야된대......고마워...,0
2025-04-23 21:58:27,하.... 유심칩 바꿔야겠네 ㅡㅡ,0
2025-04-23 21:58:25,걍 유심부터 빨리 바꾸고 오쇼잉,1
2025-04-23 21:57:36,"내일 해뜨면 빨리 유심 바꾸라는 걸로 요약.
아니면 할배 휴대폰 번호로 토스 인증 같은 거 할 수있음",0
2025-04-23 21:57:29,아니 솔직히 이번에 SKT 유심 정보 털린 것도 얼탱 없는데 유심보호 서비스가 무료라도 따로 가입하래 참나,0
2025-04-23 21:57:17,미친 skt야 돈 내놔라 유심 교체하게 미친거아니야 입 싹 다물고 있는 싹바가지 진짜 적되네,0
2025-04-23 21:57:00,"실랑이 한 끝에
유심을 바꾸려면
통신사에 연락해야 된대
나는 통신사를 바꾸는 게 아니라서
ㅠㅡㅠ...오래 기다려야 된대
알뜰폰이라 더 정신없네..",0
2025-04-23 21:55:30,이번에 SKT 유심정보 털린 게 주민등록번호 털린 것보다 훨씬 더 심각하지 않나? 사실 주민등록번호 털려도 큰 탈 없는 상당수의 이유가 핸드폰 인증 등에서 막힌다는 걸 텐데 유심정보 털린건 걍 그 사람이 이걸 맘대로 할 수 있을 텐데,731
2025-04-23 21:53:46,"SKT 해킹으로 USIM 정보가 유출

유심보호서비스 같은 달래기용 서비스 말고 USIM을 재발급 받는 것을 추천합니다.

유출된 USIM 정보로 해커가 복제 유심을 만들수 있고, SKT는 이상탐지가 감지 되면 차단한다는데 그걸 어떻게 믿습니까?

재발급, 내돈으로 하라는데???",0
2025-04-23 21:53:11,빨리 유심 바꿔야하는 거 아는데 솔직히 저 새끼들이 지들이 똥 투척해놓고 누구누구 똥 묻었는지 모르겠으니까 똥 닦을 티슈는 알아서 돈 주고 사라고 하는 게 진심 홧병 나는 것임,0
2025-04-23 21:51:51,"신정환 연예계 성상납 폭로 경찰 신고 접수

나가노 메이 자기계정 쿠키영상 당신의 역할 에이티즈 하츠투하츠 다마고치 챌린 치미케모 적정온도 유심보호서비스 플로리얼",0
2025-04-23 21:51:51,아 유심 교체 하는거 깜빡했다.... 아오 진짜 열받아ㅜㅜㅜㅜㅠㅡㅜ,0
2025-04-23 21:51:19,"우리가족이 대강 20년이상을 썼음;
유심칩 교체하고싶긴한데
사고는 니네가치고 수습은 내가?
내돈을 내고 내가??<-지금 이상태임
급한데로 유심보호서비스 넣고 엠세이퍼에서 명의도용방지 서비스신청 넣어놓음 
Sk는 정보털린 사람명단 빨리작성해서 무료로 유심칩 교체해줘라 입닦고넘어갈 생각말고",12
2025-04-23 21:50:59,유심 유출 뭐 어떻게 해야되는거지..,0
2025-04-23 21:50:25,나 어떡해 유심 교체해줘 스크 나쁜놈들아,0
2025-04-23 21:49:40,슬픔.  나오늘 결국 유심 내돈주고 바꾸고옴,2
2025-04-23 21:48:58,그럼 나랑 언냐는 SKT니까 차라리 통신사에 가서 유심칩 무료로 교체해달라고 해야 할 것 같은데,0
2025-04-23 21:48:18,진짜 큰일이네요… 지금 당장 유심 교체하고 추가 보안 조치 해야 할 때! 이런 정보 유출은 미리 막아야죠.,0
2025-04-23 21:48:10,저도 어제 공지문 보고 유심보호 서비스 가입했네요..무료라니 얼릉 가입 하세요~,0
2025-04-23 21:47:35,"최근 해킹으로 인해 결국 유심보호서비스 가입했음

아니 장기가입자로서 보안 뚫린 것도 진짜 어이 없는데 이걸 뉴스로 먼저 알았단 것도 그렇네

사과 보상으로 새 유심 교체 + a를 요구할 정도임",16
2025-04-23 21:46:50,"SKT의 유심 정보가 유출당해서, 그걸 이용해 복제한 폰으로 핸드폰인증 이것저것 뚫어보기가 가능해진...
개인정보유출이 된 적이 있다면 뭐.. 어서옵쇼 프리패스죠 ㅋㅋㅋ",2
2025-04-23 21:46:24,비번 모르면 유심 잠그지마세요 인증서 있으면 티월드에서 조회 가능하지만 없으면 신분증 들고 대리점 가셔야합니다 그리고 모른다고 계속 시도하지마세요 10번 넘어가면 유심 바꾸는 방법밖에 없다고했어요 제에발 PUK 번호 모르면 잠그지마삼,6
2025-04-23 21:45:52,"아 그렇게면 보통…
결제요금에서 유심값 깎아주는 방식을 쓸 것 같네요.
결제를 다시 환불하는 게 통신사 입장에선 수수료 손해라고 생각하겠죠 ㅋㅋㅋ",0
2025-04-23 21:45:52,"SKT 유심보호 서비스 헷갈리면 보셈 

Flame of Thrones FogoChain 유심보호서비스 배워본_예체능 놔라우닝 유심 교체 나가노 메이 바이올린 솔로 원아페 양도 우리의바다_제노야_생일축하해",0
2025-04-23 21:43:54,"난 패스 <-이것도 미심쩍어서 탈퇴했는데.
엄마 sk쓰는데 가서 당장 해줄수도 없고 대리점가서 유심이라도 바꾸랬는데 
하 좆같다 진짜 이걸 왜 소비자가 바꿔야함;;",2
2025-04-23 21:43:41,skt 유심 안바꿔주면 이번에 들어가서 통신사 갈아타야것다...,0
2025-04-23 21:43:19,나도 유심락걸린거 풀어주세요 하고 멍....ㅋㅋㅋㅋ,0
2025-04-23 21:43:04,관리 잘못한건 저놈들인데 왜 내가 움직여서 유심을 바꾸고 서비스를 가입해야하는거지 서비스 저거 하면 약정으로 산 폰 아니면 유심 꼈다가 벽돌된다는 얘기자나 엇저라고 진짜,0
2025-04-23 21:41:19,ㅜㅜ 그냥 통신사 대리점 가서 유심 교체하셔도 되는데ㅜㅜ esim 쓰시나요ㅜ?,0
2025-04-23 21:40:46,근데 유심 대부분 하자있으면 무상교체 해주지않음? 나 얼마전에 썩을놈의 유심 나가서 통신사에 교체하러가니까 이게 유심 불량이 좀 있다고 무상으로 교체해드리겟다고 근데 결제후 할인되는거라 계약서는 써주셔야한대서 이름 김 오 연 쓰니까 바로 꽁으로해주단데,3
2025-04-23 21:38:17,불가능한 소리를 너무 당연하게 하는데 유심 복제했다고 복제폰이 되는게 아님.. 뭐 가입하거나 할때 문자 인증이 되니까 위험하다는거지..,8
2025-04-23 21:37:53,"퇴근하고 집근처 PS&M 지점에서 유심 재발급받았는데 비용나와가지고 SKT본사에 전화했네요ㅋㅋㅋㅋ...
일단 상담사가 결제 내역 메일로 받았고 내일쯤 연락주겠다고 하는데 어찌되련지는...ㅋㅋ...",1
2025-04-23 21:37:42,이거 하다가 순식간에 폰 잠겨서 공기계 만들어버림... 이미 털린 유심 비번 설정하지말고 걍 내일 유심 하나 사세요ㅠ (갤럭시임),6
2025-04-23 21:37:09,SKT는 꼼수 부릴 생각 말고 전 고객 유심 무상 재발급 하라,19
2025-04-23 21:37:08,통신사가 SK인 분들은 이번 해킹 사건으로 SK측에서 '유심보호서비스'를 무료로 제공한다고 하니 개인정보 유출로 인한 피해를 막으려면 가입들 하세요.,4
2025-04-23 21:37:06,"딸이 데려온 댕댕이가 뭔가 이상하다 ㅎ

무사만루 자고 치마 바이올린 솔로 문자 기다리는중 제노 생일 고급야구 원아페 양도 배워본_예체능 유심보호서비스 레이예스",0
2025-04-23 21:36:46,"저런건 걍 방통위에서 긴급재난문자 보내야 하는 거 아니냐…
나라 절반이 SKT라 해도 과언이 아닌데 (난LG임)
저런 상황 벌어지면 전국 직영점, 대리점 다 가동해서라도 유심 무상으로 변경 해줘야 하는 거 아니냐고…
게다 eSIM이면 QR만 빠르게 다시 발급해도 제일 빨리 해결될건데 안 하지…",2
2025-04-23 21:36:30,유심이나 전고객 무료 제공해라,0
2025-04-23 21:36:18,니들이 나서서 유심 전면 교체해라(skt 이용자),4
2025-04-23 21:35:52,유심 바꾸는 비용 얼마 안되니 유심을 바꿔야죠.,1
2025-04-23 21:35:22,인용봐봐요 해도 유심 다른폰으로 못옮기고 해외로밍 막는데요,0
2025-04-23 21:34:26,정신없어서 유심 어쩌고 지금 찾아봐서 알았네…… 근데 말이 다 다름…..,1
2025-04-23 21:34:13,유심 칩 정보가 털리면 업비트나 바낸 비번도 싹 다 털린거랑 같은건가요?,2
2025-04-23 21:34:10,Skt 쓰는데 이번에 유심 관련 정보 유출 된거 관련해서 문자 안옴.다른 글 보고 알게됬고 앱 들어가니 거기만 공지 있던데...공식 샵이나 딜 광고 문자나 자주 보내면서..정작 중요한건 안보냄... 가입기간 10년 넘었는데.. 이동 할까..,0
2025-04-23 21:34:02,지금 해외에서 이용중인 사람은 자기손으로 유심보호 신청해서 로밍폰 자살시키라고? 이걸 해결책이라고 들고나왔냐 진짜 머저린가,2401
2025-04-23 21:32:39,내일 퇴근하고 유심칩 바꾸러 갈려니 기분 좆같네ㅆㅂ,1
2025-04-23 21:32:33,미리 유심 정보가 털렸는데 보호서비스라니,1
2025-04-23 21:31:10,저는 그대로썻다가 후에 화면전체가그렇게되어서 데이터옮기기안하고 걍 유심교체함,0
2025-04-23 21:30:37,그니까 유심바꾸고->서비스신청->핸드폰내 유심비밀번호 설정,1
2025-04-23 21:29:21,"요런 거는 유심… 히 보다가 그림도 그려 보고 아!!! 이느낌이구나!! 하는 깨달음이 올 때가 제일 즐거워요
그게 도파민의 원천이였던 적도 있음요",1
2025-04-23 21:29:00,시벌 유심칩 비번 설정하라는 것 보고 설정하려다가 PUK몰라 폰잠금 됨 시벌,0
2025-04-23 21:28:53,나어렸을땐 키즈락 유심칩 빼면 작동안해서 맨날 심빠고 놀았음... 더 크니까 안되길래 걍 공기계사서 놂ㅋㅋㅋㅋㅋㅋㅋ,1
2025-04-23 21:28:44,"낼아침에 전화해야... 유심도 바꾸고....
아귀찮아.....",1
2025-04-23 21:28:30,유심 바꾸러 간다 십새끼들,0
2025-04-23 21:26:53,"트친들 때문 x 
비계인용 때문 x
그냥 유심 때문 o
시험 때문 oooooo
중간고사와 함께 병행되는 존재에 대한 고찰 OOOO
저는 이런 걸 하루 안에 극복하는 편이므로 얼른 낼 극복해 오겠습니다 ...",6
2025-04-23 21:26:42,이런 skt쌰갈람들 진짜 유심교체 안해줄거면 걍 담달에 알뜰폰 넘어감 ㅅㄱ,1
2025-04-23 21:25:39,유심 바꿔야되나 근데 유심바꾸려고하면 돈내라고 하겠지 ㅁㅊ새기들????,0
